M4	32	1	2147483713	12977353472	858881	AGREE	256.4
M4	32	1	4294961921	8445381376	437505	AGREE	253.2
M2	32	2	65921	11467733504	443201	AGREE	325.4
M2	32	4	193	18274010240	1335041	AGREE	313.8
M2	32	2	33857	20552106880	1616065	AGREE	261.8
