M4	32	1	1518502081	16215262720	1217153	AGREE	232.0
M4	32	1	4294960321	8439170432	426433	AGREE	241.4
M2	32	2	63361	12345510272	478273	AGREE	297.9
M2	32	2	65729	8984537088	432001	AGREE	324.0
M2	32	2	65089	8721158912	431425	AGREE	232.4
