M4	32	1	1073741953	21256991616	1719937	AGREE	243.5
M4	32	1	3037001089	10181601536	612097	AGREE	230.2
M4	32	1	4683696257	11700545024	392641	AGREE	249.6
M4	32	1	5107607809	8383074560	364865	AGREE	230.1
M4	32	1	15754010689	5556853760	117249	AGREE	256.1
M4	32	1	7877005057	6628772608	235777	AGREE	201.0
M4	32	1	3611623297	9313935360	510785	AGREE	205.3
