12148002497	9	0,1,2,3,4,17,25,29,30	136
12148002497	9	0,1,2,3,4,17,25,29,30	253
4683696257	9	0,1,2,4,6,16,18,24,28	218
4683696257	9	0,1,2,4,6,16,18,24,28	219
4683696257	9	0,1,2,4,8,11,14,23,25	57
4683696257	9	0,1,2,4,8,11,14,23,25	232
4683696257	9	0,1,2,4,8,12,14,20,30	110
4683696257	9	0,1,2,4,8,12,14,20,30	111
4683696257	9	0,1,2,6,7,9,11,12,20	16
4683696257	9	0,1,2,6,7,9,11,12,20	41
4683696257	9	0,1,2,9,11,20,23,26,30	141
4683696257	9	0,1,2,9,11,20,23,26,30	160
4683696257	9	0,1,3,4,6,18,21,27,28	166
4683696257	9	0,1,3,4,6,18,21,27,28	197
4683696257	9	0,1,3,4,8,9,15,18,30	29
4683696257	9	0,1,3,4,8,9,15,18,30	46
4683696257	9	0,1,3,7,9,21,23,25,29	100
4683696257	9	0,1,3,7,9,21,23,25,29	155
12148002497	9	0,1,4,5,10,12,19,23,28	186
12148002497	9	0,1,4,5,10,12,19,23,28	223
12148002497	9	0,1,8,12,15,21,24,27,30	162
12148002497	9	0,1,8,12,15,21,24,27,30	251
