12148002497	9	0,1,2,3,4,6,7,11,19	31
12148002497	9	0,1,2,3,4,6,7,11,19	250
4683696257	9	0,1,2,4,14,20,22,26,30	218
4683696257	9	0,1,2,4,14,20,22,26,30	219
4683696257	9	0,1,2,5,7,9,14,24,27	86
4683696257	9	0,1,2,5,7,9,14,24,27	203
4683696257	9	0,1,2,5,8,19,20,27,30	49
4683696257	9	0,1,2,5,8,19,20,27,30	100
12148002497	9	0,1,2,7,10,13,14,19,26	38
12148002497	9	0,1,2,7,10,13,14,19,26	115
4683696257	9	0,1,2,8,12,16,18,20,22	0
4683696257	9	0,1,2,8,12,16,18,20,22	1
4683696257	9	0,1,3,5,14,15,18,24,27	54
4683696257	9	0,1,3,5,14,15,18,24,27	161
12148002497	9	0,1,4,5,9,14,18,25,27	17
12148002497	9	0,1,4,5,9,14,18,25,27	220
4683696257	9	0,1,5,9,11,21,23,27,29	89
4683696257	9	0,1,5,9,11,21,23,27,29	166
