M4	32	1	7817766721	-0.8641093898186796	33986150400	278657	7.913017272949219	5.10719735259153	12.583182284315992	14.403397938972473	True	umin5/predcr2.2908
M4	32	1	15305003393	-1.8332843135728112	19499948032	402689	4.540185451507568	3.545288656105799	12.615358075077628	16.178831863257237	True	umin6/predcr2.1713
M4	32	1	8755223041	-1.0274967860483954	20019861504	226497	4.6612372398376465	3.127170610624403	7.463374326065457	9.501858540296976	True	umin6/predcr2.0063
M4	32	1	4165229569	0.044251133272712906	36955462656	535873	8.604364156723022	4.236207807471947	7.374659750238327	8.34445283003768	True	umin5/predcr1.9846
M2	32	2	35201	1.7933424130311586	18661977344	1487809	4.345080196857452	0.972887328451631	0.9650652448344654	1.2535681168328032	True	k2band
M2	32	2	36353	1.7004263884555435	18171346432	1407937	4.230846285820007	0.9955002775240394	0.9941157347387812	1.3018108851155175	True	k2band
M2	32	2	37889	1.5810171139700202	17411792128	1285441	4.05399876832962	1.015579851958179	1.0207873576315947	1.3550335162266083	True	k2band
M2	32	2	39937	1.429123312827457	15694055680	1160001	3.6540570855140686	0.9895004085507935	0.9856013171490497	1.3569578044265722	True	k2band
M2	32	2	41281	1.333619402209841	14653258496	1099841	3.4117276072502136	0.9691466904029266	0.9569049739964236	1.3536765539873077	True	k2band
M2	32	2	43649	1.1726780368144354	13607736448	972929	3.1682980358600616	0.9735735161995183	0.9618508036112414	1.4054479415481327	True	k2band
M2	32	2	45569	1.048469818228238	13347544832	889665	3.107717454433441	1.0128351478028885	1.0190406939478267	1.5025213858531834	True	k2band
M2	32	2	47297	0.9410778852890012	12297162496	828929	2.863156259059906	0.980545668921045	0.9704130051714915	1.4912566004447225	True	k2band
M2	32	2	49537	0.8075622399528228	12198339072	755649	2.8401471376419067	1.03268633502798	1.0513615569064994	1.6227080186674594	True	k2band
M2	32	2	51329	0.7050269328995675	11452997120	704705	2.666608691215515	1.013852155413996	1.022349497472183	1.6357805339393	True	k2band
M2	32	2	53377	0.5921387957992756	10586504192	651009	2.464862585067749	0.9830039135585968	0.9717294109300401	1.6350881588957593	True	k2band
M2	32	2	55681	0.47020499805059757	10518434816	593537	2.4490139484405518	1.026708373362692	1.0459881336693841	1.7678501517670446	True	k2band
M2	32	2	58369	0.33417053764219773	9561008768	543809	2.226095825433731	0.9847138924002963	0.9725883393262541	1.765828409675654	True	k2band
M2	32	2	60737	0.2194239392677062	8978772992	499201	2.090533494949341	0.9659307020844343	0.9366682984483272	1.7955766238968038	True	k2band
M2	32	2	62273	0.14736167553742874	8994455296	473729	2.0941848158836365	0.9936621017021222	0.9879396125050434	1.8908397420645073	True	k2band
M2	32	2	64577	0.042534400051952304	8392662656	436673	1.954069048166275	0.9626328086020882	0.9263512173413576	1.897298989622986	True	k2band
