2104481473	6	0,1,2,3,11,12	16
1850818561	6	0,1,2,3,11,12	22
1850818561	6	0,1,2,3,11,12	27
2104481473	6	0,1,2,3,11,12	29
8116936769	6	0,1,2,3,11,13	9
2556864449	6	0,1,2,3,11,13	15
2556864449	6	0,1,2,3,11,13	18
8116936769	6	0,1,2,3,11,13	20
5404600001	6	0,1,2,3,11,14	4
5404600001	6	0,1,2,3,11,14	9
6846965057	6	0,1,2,3,11,16	4
6846965057	6	0,1,2,3,11,16	9
9001595137	6	0,1,2,3,11,18	2
9001595137	6	0,1,2,3,11,18	15
16063266049	6	0,1,2,3,11,18	18
16063266049	6	0,1,2,3,11,18	31
7297715969	6	0,1,2,3,11,21	2
1868471873	6	0,1,2,3,11,21	4
15874970689	6	0,1,2,3,11,21	7
1868471873	6	0,1,2,3,11,21	25
15874970689	6	0,1,2,3,11,21	26
7297715969	6	0,1,2,3,11,21	31
5484918977	6	0,1,2,3,11,24	2
5484918977	6	0,1,2,3,11,24	15
5484918977	6	0,1,2,3,11,24	20
5484918977	6	0,1,2,3,11,24	25
2057344321	6	0,1,2,3,11,25	14
2057344321	6	0,1,2,3,11,25	19
9340198849	6	0,1,2,3,11,26	7
9340198849	6	0,1,2,3,11,26	10
4534386049	6	0,1,2,3,11,26	19
1416092801	6	0,1,2,3,11,26	22
1416092801	6	0,1,2,3,11,26	27
4534386049	6	0,1,2,3,11,26	30
1534242817	6	0,1,2,3,11,28	4
1534242817	6	0,1,2,3,11,28	9
16838651777	6	0,1,2,3,11,30	2
16838651777	6	0,1,2,3,11,30	15
1078169921	6	0,1,2,3,12,13	8
1078169921	6	0,1,2,3,12,13	29
3473605313	6	0,1,2,3,12,14	9
2434841729	6	0,1,2,3,12,14	10
3473605313	6	0,1,2,3,12,14	12
2434841729	6	0,1,2,3,12,14	15
7001739137	6	0,1,2,3,12,16	17
1582301761	6	0,1,2,3,12,16	18
7001739137	6	0,1,2,3,12,16	20
1582301761	6	0,1,2,3,12,16	23
11998391809	6	0,1,2,3,12,17	12
11998391809	6	0,1,2,3,12,17	25
5360844161	6	0,1,2,3,12,18	2
5360844161	6	0,1,2,3,12,18	7
6959530817	6	0,1,2,3,12,18	18
6959530817	6	0,1,2,3,12,18	23
1218273857	6	0,1,2,3,12,18	25
1218273857	6	0,1,2,3,12,18	28
4775792321	6	0,1,2,3,12,19	1
3877355329	6	0,1,2,3,12,19	6
2478515713	6	0,1,2,3,12,19	7
1286062721	6	0,1,2,3,12,19	10
2478515713	6	0,1,2,3,12,19	18
3877355329	6	0,1,2,3,12,19	19
4775792321	6	0,1,2,3,12,19	20
1286062721	6	0,1,2,3,12,19	31
4515418241	6	0,1,2,3,12,20	2
4515418241	6	0,1,2,3,12,20	7
1633670081	6	0,1,2,3,12,21	9
1633670081	6	0,1,2,3,12,21	28
2019160321	6	0,1,2,3,12,23	4
2019160321	6	0,1,2,3,12,23	7
2019160321	6	0,1,2,3,12,23	17
