1315188097	5	0,1,2,3,4	8
1315188097	5	0,1,2,3,4	10
1315188097	5	0,1,2,3,4	13
1315188097	5	0,1,2,3,4	15
12266306753	5	0,1,2,3,6	9
12266306753	5	0,1,2,3,6	12
3124473857	5	0,1,2,3,7	4
3124473857	5	0,1,2,3,7	9
1264110721	5	0,1,2,3,10	1
1264110721	5	0,1,2,3,10	4
1250447873	5	0,1,2,3,13	7
1250447873	5	0,1,2,3,13	10
1250447873	5	0,1,2,3,22	1
1250447873	5	0,1,2,3,22	4
1264110721	5	0,1,2,3,25	7
1264110721	5	0,1,2,3,25	10
3124473857	5	0,1,2,3,28	2
3124473857	5	0,1,2,3,28	7
12266306753	5	0,1,2,3,29	2
12266306753	5	0,1,2,3,29	15
6010109057	5	0,1,2,4,6	14
6010109057	5	0,1,2,4,6	15
2174096129	5	0,1,2,4,10	14
2174096129	5	0,1,2,4,10	15
2908472641	5	0,1,2,4,13	7
2908472641	5	0,1,2,4,13	14
2560041857	5	0,1,2,4,25	7
2560041857	5	0,1,2,4,25	14
6980274881	5	0,1,2,5,6	8
6980274881	5	0,1,2,5,6	13
1261872641	5	0,1,2,5,12	10
1261872641	5	0,1,2,5,12	15
3180193537	5	0,1,2,5,25	2
3180193537	5	0,1,2,5,25	15
10386168577	5	0,1,2,6,27	7
10386168577	5	0,1,2,6,27	14
3466209473	5	0,1,2,7,9	2
3466209473	5	0,1,2,7,9	15
2286007873	5	0,1,2,7,14	10
2286007873	5	0,1,2,7,14	15
10386168577	5	0,1,2,7,28	10
10386168577	5	0,1,2,7,28	15
6142387969	5	0,1,2,8,9	4
6142387969	5	0,1,2,8,9	13
2534721281	5	0,1,2,8,15	3
2534721281	5	0,1,2,8,15	10
1363117121	5	0,1,2,8,24	2
1363117121	5	0,1,2,8,24	3
4076771393	5	0,1,2,8,25	2
4076771393	5	0,1,2,8,25	11
4368968641	5	0,1,2,9,10	1
4368968641	5	0,1,2,9,10	4
2534721281	5	0,1,2,9,23	2
2534721281	5	0,1,2,9,23	15
4076771393	5	0,1,2,9,26	3
4076771393	5	0,1,2,9,26	6
3180193537	5	0,1,2,9,29	3
3180193537	5	0,1,2,9,29	14
2560041857	5	0,1,2,9,30	10
2560041857	5	0,1,2,9,30	15
1363117121	5	0,1,2,10,26	2
1363117121	5	0,1,2,10,26	3
5783474497	5	0,1,2,11,12	1
5783474497	5	0,1,2,11,12	4
2286007873	5	0,1,2,11,20	2
2286007873	5	0,1,2,11,20	7
12266306753	5	0,1,2,11,22	2
12266306753	5	0,1,2,11,22	7
2534721281	5	0,1,2,11,25	3
2534721281	5	0,1,2,11,25	14
7700867137	5	0,1,2,12,21	7
7700867137	5	0,1,2,12,21	14
12266306753	5	0,1,2,12,23	3
12266306753	5	0,1,2,12,23	10
5080241857	5	0,1,2,13,14	1
5080241857	5	0,1,2,13,14	4
7204192769	5	0,1,2,13,14	8
7204192769	5	0,1,2,13,14	13
2025615041	5	0,1,2,13,15	3
2025615041	5	0,1,2,13,15	14
1479358081	5	0,1,2,13,20	11
1479358081	5	0,1,2,13,20	14
7700867137	5	0,1,2,13,22	10
7700867137	5	0,1,2,13,22	15
1297511617	5	0,1,2,14,15	1
2870372737	5	0,1,2,14,15	4
1297511617	5	0,1,2,14,15	8
2870372737	5	0,1,2,14,15	13
1479358081	5	0,1,2,14,21	6
1479358081	5	0,1,2,14,21	15
2286007873	5	0,1,2,14,23	3
2286007873	5	0,1,2,14,23	10
15181899841	5	0,1,2,15,16	1
15181899841	5	0,1,2,15,16	4
7905283201	5	0,1,2,15,18	11
7905283201	5	0,1,2,15,18	14
6893348353	5	0,1,2,16,17	1
6893348353	5	0,1,2,16,17	2
6893348353	5	0,1,2,16,17	8
6893348353	5	0,1,2,16,17	11
7905283201	5	0,1,2,16,19	6
7905283201	5	0,1,2,16,19	15
6893348353	5	0,1,2,17,18	3
6893348353	5	0,1,2,17,18	6
6893348353	5	0,1,2,17,18	8
6893348353	5	0,1,2,17,18	13
15181899841	5	0,1,2,18,19	4
15181899841	5	0,1,2,18,19	13
2870372737	5	0,1,2,19,20	1
2870372737	5	0,1,2,19,20	4
1297511617	5	0,1,2,19,20	8
1297511617	5	0,1,2,19,20	13
2025615041	5	0,1,2,19,21	2
2025615041	5	0,1,2,19,21	15
2534721281	5	0,1,2,19,26	2
2534721281	5	0,1,2,19,26	7
7204192769	5	0,1,2,20,21	1
5080241857	5	0,1,2,20,21	4
7204192769	5	0,1,2,20,21	8
5080241857	5	0,1,2,20,21	13
2286007873	5	0,1,2,20,27	7
2286007873	5	0,1,2,20,27	14
2908472641	5	0,1,2,21,30	10
2908472641	5	0,1,2,21,30	15
5783474497	5	0,1,2,22,23	4
5783474497	5	0,1,2,22,23	13
1261872641	5	0,1,2,22,29	7
1261872641	5	0,1,2,22,29	14
4368968641	5	0,1,2,24,25	4
4368968641	5	0,1,2,24,25	13
2174096129	5	0,1,2,24,30	14
2174096129	5	0,1,2,24,30	15
6142387969	5	0,1,2,25,26	1
6142387969	5	0,1,2,25,26	4
3466209473	5	0,1,2,25,27	3
3466209473	5	0,1,2,25,27	14
6980274881	5	0,1,2,28,29	1
6980274881	5	0,1,2,28,29	8
6010109057	5	0,1,2,28,30	14
6010109057	5	0,1,2,28,30	15
5783474497	5	0,1,3,4,6	4
5783474497	5	0,1,3,4,6	7
1544970433	5	0,1,3,4,9	7
1544970433	5	0,1,3,4,9	12
2109020929	5	0,1,3,4,11	1
2109020929	5	0,1,3,4,11	10
1679313473	5	0,1,3,4,12	1
1679313473	5	0,1,3,4,12	2
2029795969	5	0,1,3,4,14	4
2029795969	5	0,1,3,4,14	7
