12148002497	9	0,1,2,4,9,13,17,19,30	38
12148002497	9	0,1,2,4,9,13,17,19,30	95
12148002497	9	0,1,2,5,7,12,17,22,25	80
12148002497	9	0,1,2,5,7,12,17,22,25	253
4683696257	9	0,1,2,6,10,16,18,28,30	110
4683696257	9	0,1,2,6,10,16,18,28,30	111
4683696257	9	0,1,2,6,10,19,20,21,27	45
4683696257	9	0,1,2,6,10,19,20,21,27	252
12148002497	9	0,1,2,6,11,14,21,22,23	46
12148002497	9	0,1,2,6,11,14,21,22,23	135
4683696257	9	0,1,2,7,13,14,15,24,28	0
4683696257	9	0,1,2,7,13,14,15,24,28	45
12148002497	9	0,1,2,9,12,17,21,22,23	58
12148002497	9	0,1,2,9,12,17,21,22,23	143
4683696257	9	0,1,2,12,14,16,18,22,26	252
4683696257	9	0,1,2,12,14,16,18,22,26	253
4683696257	9	0,1,2,14,22,23,25,27,28	173
4683696257	9	0,1,2,14,22,23,25,27,28	220
12148002497	9	0,1,4,7,9,14,18,25,29	54
12148002497	9	0,1,4,7,9,14,18,25,29	251
4683696257	9	0,1,4,8,10,12,24,26,30	178
4683696257	9	0,1,4,8,10,12,24,26,30	179
12148002497	9	0,1,4,8,15,19,24,26,29	38
12148002497	9	0,1,4,8,15,19,24,26,29	191
4683696257	9	0,2,4,6,10,14,16,19,22	140
4683696257	9	0,2,4,6,10,14,16,19,22	204
4683696257	9	0,2,4,6,16,19,22,24,28	143
4683696257	9	0,2,4,6,16,19,22,24,28	159
4683696257	9	0,2,4,7,10,15,21,25,27	104
4683696257	9	0,2,4,7,10,15,21,25,27	156
4683696257	9	0,2,4,8,12,14,18,20,27	106
4683696257	9	0,2,4,8,12,14,18,20,27	234
4683696257	9	0,2,6,8,12,16,20,22,27	14
4683696257	9	0,2,6,8,12,16,20,22,27	142
4683696257	9	0,2,6,8,13,18,20,24,28	134
4683696257	9	0,2,6,8,13,18,20,24,28	142
